year,department_name,success_order,base_point,tyt_correct_answer,ayt_correct_answer,ydt_correct_answer,Base Point Change,Success Order Change,TYT Correct Answer Change,AYT Correct Answer Change,YDT Correct Answer Change,Base Point Change (%),Success Order Change (%),TYT Correct Answer Change (%),AYT Correct Answer Change (%),YDT Correct Answer Change (%),tyt_turkce Change,tyt_turkce Change (%),tyt_matematik Change,tyt_matematik Change (%),tyt_fen Change,tyt_fen Change (%),tyt_sosyal Change,tyt_sosyal Change (%),ayt_matematik Change,ayt_matematik Change (%),ayt_fizik Change,ayt_fizik Change (%),ayt_kimya Change,ayt_kimya Change (%),ayt_biyoloji Change,ayt_biyoloji Change (%),ayt_edebiyat Change,ayt_edebiyat Change (%),ayt_cografya1 Change,ayt_cografya1 Change (%),ayt_cografya2 Change,ayt_cografya2 Change (%),ayt_din Change,ayt_din Change (%),ayt_felsefe Change,ayt_felsefe Change (%),ayt_tarih1 Change,ayt_tarih1 Change (%),ayt_tarih2 Change,ayt_tarih2 Change (%)
2021,İnşaat Mühendisliği (İngilizce),81206,359.61889,67.9,42.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,4.406779661016946,2.1000000000000014,10.659898477157359,0.7000000000000002,24.13793103448276,0.09999999999999964,0.7246376811594235,-4.9,-26.063829787234038,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,-2.2222222222222143,0.5,14.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.5,27.777777777777768,0.0,0.0
2022,İnşaat Mühendisliği (İngilizce),74506,430.37237,84.9,54.3,0.0,-6700.0,70.75347999999997,17.0,11.600000000000001,0.0,19.67457271223989,-8.250621875230891,25.03681885125184,27.166276346604224,0.0,0.6000000000000014,1.9108280254777066,1.6000000000000014,5.536332179930792,-0.5,-3.1847133757961776,-0.10000000000000142,-0.7246376811594346,-6.299999999999997,-21.7993079584775,0.0,0.0,-1.8999999999999995,-19.58762886597938,1.0999999999999996,12.941176470588234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İnşaat Mühendisliği (İngilizce),64531,443.14316,86.6,56.7,0.0,-9975.0,12.770790000000034,1.6999999999999886,2.4000000000000057,0.0,2.96738147943838,-13.38818350199984,2.0023557126030544,4.419889502762442,0.0,0.5999999999999979,2.325581395348819,7.9,105.33333333333333,1.1,55.00000000000001,0.09999999999999964,0.9009009009008917,4.6,153.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.6999999999999993,-5.5118110236220375,0.7999999999999998,19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000003,44.827586206896555,0.0,0.0
2024,İnşaat Mühendisliği (İngilizce),55464,428.61866,87.9,50.8,0.0,-9067.0,-14.524500000000046,1.3000000000000114,-5.900000000000006,0.0,-3.2776089785522267,-14.050611334087492,1.5011547344111031,-10.405643738977076,0.0,0.40000000000000213,1.384083044982698,1.0,3.6101083032491044,-0.6999999999999993,-4.929577464788726,0.1999999999999993,1.5625,-5.199999999999999,-19.622641509433958,-0.29999999999999893,-2.941176470588225,0.09999999999999964,1.2499999999999956,1.0999999999999996,15.492957746478876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İstatistik,144907,310.7446,60.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,İstatistik,99244,406.24208,81.4,50.6,0.0,-45663.0,95.49748,20.800000000000004,16.6,0.0,30.73182285388065,-31.511935241223675,34.32343234323434,48.82352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İstatistik,67879,439.59054,88.0,57.199999999999996,0.0,-31365.0,33.34845999999999,6.599999999999994,6.599999999999994,0.0,8.209011730148674,-31.603925678126632,8.108108108108091,13.043478260869556,0.0,1.0,3.7878787878787845,0.5999999999999996,3.8961038961038863,0.2999999999999998,9.677419354838701,0.20000000000000107,1.7857142857143016,3.700000000000001,48.684210526315795,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-8.333333333333337,-2.5,-52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000000000036,-9.523809523809534,0.0,0.0
2024,İstatistik,50478,434.52786,91.7,53.699999999999996,0.0,-17401.0,-5.06268,3.700000000000003,-3.5,0.0,-1.1516808346239693,-25.635321675334055,4.20454545454545,-6.118881118881115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İşletme,106525,317.34775,55.3,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8999999999999986,7.4509803921568585,4.6,131.42857142857142,0.8,66.66666666666667,0.5999999999999996,4.347826086956519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000142,-0.6329113924050778,0.20000000000000018,4.444444444444451,0.7000000000000002,8.974358974358987,0.39999999999999947,10.81081081081079,0.20000000000000018,3.0303030303030276,0.09999999999999964,1.8518518518518379,3.0,65.21739130434783
2022,İşletme,82578,386.94577,68.7,45.2,0.0,-23947.0,69.59801999999996,13.400000000000006,11.600000000000001,0.0,21.931152812647948,-22.480168974419147,24.23146473779387,34.52380952380953,0.0,2.6999999999999993,9.926470588235281,10.8,71.05263157894737,0.09999999999999964,0.8403361344537785,0.5999999999999996,5.217391304347818,11.600000000000001,73.88535031847134,2.4000000000000004,68.57142857142857,-0.29999999999999893,-3.48837209302324,-1.7999999999999998,-19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İşletme,51678,395.91782,73.2,45.9,0.0,-30900.0,8.972050000000024,4.5,0.6999999999999957,0.0,2.3186840884706017,-37.41916733270363,6.550218340611358,1.5486725663716783,0.0,-0.29999999999999716,-1.0948905109488982,0.1999999999999993,1.2499999999999956,-0.19999999999999973,-5.88235294117646,0.6999999999999993,6.140350877192979,-2.9000000000000004,-25.663716814159297,0.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,10.909090909090914,1.0,43.47826086956521,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000005,42.105263157894754,0.0,0.0
2024,İşletme,24350,410.26067,79.2,49.199999999999996,0.0,-27328.0,14.342849999999999,6.0,3.299999999999997,0.0,3.622683616514144,-52.88130345601609,8.196721311475418,7.189542483660127,0.0,2.900000000000002,11.068702290076349,13.5,82.82208588957054,0.5999999999999996,4.761904761904767,0.0,0.0,12.400000000000002,66.3101604278075,2.0,37.73584905660377,-1.1000000000000014,-11.827956989247323,-1.7000000000000002,-18.085106382978722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İşletme (İngilizce),47122,350.75266,61.3,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000213,1.4598540145985384,-0.39999999999999947,-4.93827160493826,-0.8999999999999999,-44.99999999999999,0.29999999999999893,2.083333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,3.821656050955413,-1.1,-23.404255319148938,-1.5999999999999996,-18.823529411764707,0.3000000000000007,7.317073170731736,-0.5999999999999996,-8.823529411764696,0.7000000000000002,12.72727272727272,1.0,13.157894736842103
2022,İşletme (İngilizce),25731,421.56486,79.7,52.199999999999996,0.0,-21391.0,70.81220000000002,18.400000000000006,11.699999999999996,0.0,20.18864233274811,-45.39493230338271,30.016313213703107,28.888888888888875,0.0,0.3000000000000007,1.0033444816053505,0.1999999999999993,0.7692307692307665,2.3000000000000007,19.166666666666664,0.20000000000000107,1.6528925619834878,-1.1999999999999993,-4.395604395604391,3.5,59.32203389830508,0.3999999999999986,4.819277108433728,0.09999999999999964,1.388888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İşletme (İngilizce),12061,431.79331,81.7,53.3,0.0,-13670.0,10.22845000000001,2.0,1.1000000000000014,0.0,2.4263051716407302,-53.12657883486844,2.509410288582181,2.1072796934865856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İşletme (İngilizce),7943,437.16777,85.5,54.4,0.0,-4118.0,5.374459999999999,3.799999999999997,1.1000000000000014,0.0,1.2446834806217888,-34.14310587845121,4.6511627906976605,2.0637898686679312,0.0,1.1999999999999993,4.123711340206193,-1.5,-5.033557046979864,1.5,11.363636363636353,0.5,3.90625,-2.1000000000000014,-6.7524115755627,3.500000000000001,47.94520547945207,0.5,6.0975609756097615,0.4999999999999991,6.493506493506485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Şehir ve Bölge Planlama,220116,273.88699,52.8,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999979,3.9568345323740983,-1.6000000000000005,-20.779220779220786,0.09999999999999987,9.090909090909083,-0.09999999999999964,-0.6802721088435382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999979,3.6809815950920033,0.2999999999999998,8.333333333333325,1.0999999999999996,15.94202898550725,-0.6000000000000005,-13.636363636363647,0.20000000000000018,3.2258064516129004,1.5,24.193548387096776,-0.6999999999999993,-8.139534883720923
2022,Şehir ve Bölge Planlama,209019,332.94626,65.8,31.700000000000003,0.0,-11097.0,59.05926999999997,13.0,7.5000000000000036,0.0,21.563371812585896,-5.041432699122284,24.62121212121213,30.991735537190102,0.0,0.8000000000000007,2.6490066225165476,1.1999999999999993,4.580152671755733,-0.7000000000000011,-4.895104895104907,0.8999999999999986,7.317073170731692,-7.200000000000003,-27.586206896551737,-0.09999999999999964,-1.0638297872340385,-1.0999999999999996,-12.643678160919535,2.2,30.136986301369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Şehir ve Bölge Planlama,183081,352.86449,70.7,35.3,0.0,-25938.0,19.918229999999994,4.900000000000006,3.5999999999999943,0.0,5.982415900992555,-12.409398188681408,7.446808510638303,11.356466876971583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Şehir ve Bölge Planlama,152538,347.35671,72.2,30.8,0.0,-30543.0,-5.507779999999968,1.5,-4.4999999999999964,0.0,-1.5608768113787752,-16.682779753223986,2.121640735502117,-12.747875354107641,0.0,0.0,0.0,2.8999999999999986,10.247349823321539,-1.5,-10.204081632653061,-0.10000000000000142,-0.7518796992481258,-5.899999999999999,-20.344827586206893,-0.9000000000000004,-8.333333333333337,-0.09999999999999964,-1.1494252873563204,1.0,12.195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
